parcel_id,slr_cm,storm,depth_m,duration_hr,wave_ht_m,slr_m,ADDRESS,ZIP OR POSTAL CODE
35,0,100yr,0,0,0,0,4825 Sandyland Rd #4,93013
35,25,avg,0,0,0,0.25,4825 Sandyland Rd #4,93013
35,25,100yr,0,0,0,0.25,4825 Sandyland Rd #4,93013
35,50,avg,0,0,0,0.5,4825 Sandyland Rd #4,93013
35,50,100yr,0,0,0,0.5,4825 Sandyland Rd #4,93013
35,75,avg,0,0,0,0.75,4825 Sandyland Rd #4,93013
35,75,100yr,0,0,0,0.75,4825 Sandyland Rd #4,93013
35,100,avg,0,0,0,1,4825 Sandyland Rd #4,93013
35,100,100yr,0,0,0,1,4825 Sandyland Rd #4,93013
35,125,avg,7.588898181915283,15.461990356445312,0.10537469387054443,1.25,4825 Sandyland Rd #4,93013
35,125,100yr,49,19.571990966796875,0.35762059688568115,1.25,4825 Sandyland Rd #4,93013
35,150,avg,47.126590728759766,15.461990356445312,0.10538920760154724,1.5,4825 Sandyland Rd #4,93013
35,150,100yr,106,19.571990966796875,0.35762059688568115,1.5,4825 Sandyland Rd #4,93013
35,175,avg,31.90554428100586,23.006229400634766,0.10198715329170227,1.75,4825 Sandyland Rd #4,93013
35,175,100yr,121,24.778568267822266,0.4072296917438507,1.75,4825 Sandyland Rd #4,93013
35,200,avg,26.588897705078125,23.006229400634766,0.10197292268276215,2,4825 Sandyland Rd #4,93013
35,200,100yr,138,24.778568267822266,0.4072296917438507,2,4825 Sandyland Rd #4,93013
35,500,avg,320.90472412109375,24.48375129699707,0.4615332782268524,5,4825 Sandyland Rd #4,93013
35,500,100yr,356,24.48641586303711,2.1375229358673096,5,4825 Sandyland Rd #4,93013
36,0,avg,0,0,0,0,4825 Sandyland Rd #7,93013
36,0,100yr,0,0,0,0,4825 Sandyland Rd #7,93013
36,25,avg,0,0,0,0.25,4825 Sandyland Rd #7,93013
36,25,100yr,0,0,0,0.25,4825 Sandyland Rd #7,93013
36,50,avg,0,0,0,0.5,4825 Sandyland Rd #7,93013
36,50,100yr,0,0,0,0.5,4825 Sandyland Rd #7,93013
36,75,avg,0,0,0,0.75,4825 Sandyland Rd #7,93013
36,75,100yr,0,0,0,0.75,4825 Sandyland Rd #7,93013
36,100,avg,0,0,0,1,4825 Sandyland Rd #7,93013
36,100,100yr,0,0,0,1,4825 Sandyland Rd #7,93013
36,125,avg,0,0,0,1.25,4825 Sandyland Rd #7,93013
36,125,100yr,41,18.871931076049805,0.23511441051959991,1.25,4825 Sandyland Rd #7,93013
36,150,avg,28.36128807067871,15.418798446655273,0.06921644508838654,1.5,4825 Sandyland Rd #7,93013
36,150,100yr,94,18.871931076049805,0.23511441051959991,1.5,4825 Sandyland Rd #7,93013
36,175,avg,8.301236152648926,22.715478897094727,0.06692472100257874,1.75,4825 Sandyland Rd #7,93013
36,175,100yr,104,24.778568267822266,0.26991990208625793,1.75,4825 Sandyland Rd #7,93013
36,200,avg,7.3612871170043945,22.715478897094727,0.06689032912254333,2,4825 Sandyland Rd #7,93013
36,200,100yr,124,24.778568267822266,0.26991990208625793,2,4825 Sandyland Rd #7,93013
36,500,avg,356.8283386230469,24.41196060180664,0.46546563506126404,5,4825 Sandyland Rd #7,93013
36,500,100yr,390,24.41745948791504,2.0693037509918213,5,4825 Sandyland Rd #7,93013
37,0,avg,0,0,0,0,4825 Sandyland Rd #8,93013
37,0,100yr,0,0,0,0,4825 Sandyland Rd #8,93013
37,25,avg,0,0,0,0.25,4825 Sandyland Rd #8,93013
37,25,100yr,0,0,0,0.25,4825 Sandyland Rd #8,93013
37,50,avg,0,0,0,0.5,4825 Sandyland Rd #8,93013
37,50,100yr,0,0,0,0.5,4825 Sandyland Rd #8,93013
37,75,avg,0,0,0,0.75,4825 Sandyland Rd #8,93013
37,75,100yr,0,0,0,0.75,4825 Sandyland Rd #8,93013
37,100,avg,0,0,0,1,4825 Sandyland Rd #8,93013
37,100,100yr,0,0,0,1,4825 Sandyland Rd #8,93013
37,125,avg,7.667208671569824,14.915328979492188,0.10372648388147354,1.25,4825 Sandyland Rd #8,93013
37,125,100yr,52,18.66099739074707,0.34068864583969116,1.25,4825 Sandyland Rd #8,93013
37,150,avg,45.00354766845703,14.915328979492188,0.10372711718082428,1.5,4825 Sandyland Rd #8,93013
37,150,100yr,108,18.66099739074707,0.34068864583969116,1.5,4825 Sandyland Rd #8,93013
37,175,avg,27.440135955810547,22.94353485107422,0.10028515756130219,1.75,4825 Sandyland Rd #8,93013
37,175,100yr,121,24.778568267822266,0.39058947563171387,1.75,4825 Sandyland Rd #8,93013
37,200,avg,24.0035457611084,22.94353485107422,0.10028447210788727,2,4825 Sandyland Rd #8,93013
37,200,100yr,139,24.778568267822266,0.39058947563171387,2,4825 Sandyland Rd #8,93013
37,500,avg,340.3218688964844,24.451608657836914,0.46264758706092834,5,4825 Sandyland Rd #8,93013
37,500,100yr,372,24.456771850585938,2.1348814964294434,5,4825 Sandyland Rd #8,93013
38,0,avg,0,0,0,0,4880 Sandyland Apt 12 Rd,93013-2318
38,0,100yr,19,3.698154926300049,0.0019371510716155171,0,4880 Sandyland Apt 12 Rd,93013-2318
38,25,avg,0,0,0,0.25,4880 Sandyland Apt 12 Rd,93013-2318
38,25,100yr,0,0,0,0.25,4880 Sandyland Apt 12 Rd,93013-2318
38,50,avg,0,0,0,0.5,4880 Sandyland Apt 12 Rd,93013-2318
38,50,100yr,0,0,0,0.5,4880 Sandyland Apt 12 Rd,93013-2318
38,75,avg,0,0,0,0.75,4880 Sandyland Apt 12 Rd,93013-2318
38,75,100yr,0,0,0,0.75,4880 Sandyland Apt 12 Rd,93013-2318
38,100,avg,0,0,0,1,4880 Sandyland Apt 12 Rd,93013-2318
38,100,100yr,8,4.570392608642578,0.01948157697916031,1,4880 Sandyland Apt 12 Rd,93013-2318
38,125,avg,8.6045074462890625,17.187820434570312,0.006079975049942732,1.25,4880 Sandyland Apt 12 Rd,93013-2318
38,125,100yr,62,21.039737701416016,0.021080540493130684,1.25,4880 Sandyland Apt 12 Rd,93013-2318
38,150,avg,34.94274139404297,17.187820434570312,0.0060830800794065,1.5,4880 Sandyland Apt 12 Rd,93013-2318
38,150,100yr,115,21.039737701416016,0.021080540493130684,1.5,4880 Sandyland Apt 12 Rd,93013-2318
38,175,avg,7.61419153213501,22.582040786743164,0.0059935180470347404,1.75,4880 Sandyland Apt 12 Rd,93013-2318
38,175,100yr,119,24.809255599975586,0.025341957807540894,1.75,4880 Sandyland Apt 12 Rd,93013-2318
38,200,avg,7.585561275482178,22.582040786743164,0.005990724544972181,2,4880 Sandyland Apt 12 Rd,93013-2318
38,200,100yr,144,24.809255599975586,0.025341957807540894,2,4880 Sandyland Apt 12 Rd,93013-2318
38,500,avg,376.9427490234375,24.30343246459961,0.4672389328479767,5,4880 Sandyland Apt 12 Rd,93013-2318
38,500,100yr,410,24.3072509765625,1.837439775466919,5,4880 Sandyland Apt 12 Rd,93013-2318
39,0,avg,0,0,0,0,879 Sand Point Rd,93013-1107
39,0,100yr,0,0,0,0,879 Sand Point Rd,93013-1107
39,25,avg,0,0,0,0.25,879 Sand Point Rd,93013-1107
39,25,100yr,0,0,0,0.25,879 Sand Point Rd,93013-1107
39,50,avg,0,0,0,0.5,879 Sand Point Rd,93013-1107
39,50,100yr,0,0,0,0.5,879 Sand Point Rd,93013-1107
39,75,avg,0,0,0,0.75,879 Sand Point Rd,93013-1107
39,75,100yr,0,0,0,0.75,879 Sand Point Rd,93013-1107
39,100,avg,0,0,0,1,879 Sand Point Rd,93013-1107
39,100,100yr,0,0,0,1,879 Sand Point Rd,93013-1107
39,125,avg,0,0,0,1.25,879 Sand Point Rd,93013-1107
39,125,100yr,0,0,0,1.25,879 Sand Point Rd,93013-1107
39,150,avg,0,0,0,1.5,879 Sand Point Rd,93013-1107
39,150,100yr,0,0,0,1.5,879 Sand Point Rd,93013-1107
39,175,avg,0,0,0,1.75,879 Sand Point Rd,93013-1107
39,175,100yr,0,0,0,1.75,879 Sand Point Rd,93013-1107
39,200,avg,0,0,0,2,879 Sand Point Rd,93013-1107
39,200,100yr,16,18.029592514038086,0.2506707012653351,2,879 Sand Point Rd,93013-1107
39,500,avg,215.61329650878906,24.122386932373047,0.6224297881126404,5,879 Sand Point Rd,93013-1107
39,500,100yr,240,24.189512252807617,1.7792519330978394,5,879 Sand Point Rd,93013-1107
40,0,avg,0,0,0,0,871 Sand Point Rd,93013
40,0,100yr,0,0,0,0,871 Sand Point Rd,93013
40,25,avg,0,0,0,0.25,871 Sand Point Rd,93013
40,25,100yr,0,0,0,0.25,871 Sand Point Rd,93013
40,50,avg,0,0,0,0.5,871 Sand Point Rd,93013
40,50,100yr,0,0,0,0.5,871 Sand Point Rd,93013
40,75,avg,0,0,0,0.75,871 Sand Point Rd,93013
40,75,100yr,0,0,0,0.75,871 Sand Point Rd,93013
40,100,avg,0,0,0,1,871 Sand Point Rd,93013
40,100,100yr,0,0,0,1,871 Sand Point Rd,93013
40,125,avg,0,0,0,1.25,871 Sand Point Rd,93013
40,125,100yr,0,0,0,1.25,871 Sand Point Rd,93013
40,150,avg,0,0,0,1.5,871 Sand Point Rd,93013
40,150,100yr,0,0,0,1.5,871 Sand Point Rd,93013
40,175,avg,0,0,0,1.75,871 Sand Point Rd,93013
40,175,100yr,0,0,0,1.75,871 Sand Point Rd,93013
40,200,avg,0,0,0,2,871 Sand Point Rd,93013
40,200,100yr,33,19.112302780151367,0.7089094519615173,2,871 Sand Point Rd,93013
40,500,avg,269.6068420410156,24.850000381469727,0.5710450410842896,5,871 Sand Point Rd,93013
40,500,100yr,309,24.850000381469727,2.1942808628082275,5,871 Sand Point Rd,93013
41,0,avg,0,0,0,0,869 Sand Point Rd,93013
41,0,100yr,0,0,0,0,869 Sand Point Rd,93013
41,25,avg,0,0,0,0.25,869 Sand Point Rd,93013
41,25,100yr,0,0,0,0.25,869 Sand Point Rd,93013
41,50,avg,0,0,0,0.5,869 Sand Point Rd,93013
41,50,100yr,0,0,0,0.5,869 Sand Point Rd,93013
41,75,avg,0,0,0,0.75,869 Sand Point Rd,93013
41,75,100yr,0,0,0,0.75,869 Sand Point Rd,93013
41,100,avg,0,0,0,1,869 Sand Point Rd,93013
41,100,100yr,0,0,0,1,869 Sand Point Rd,93013
41,125,avg,0,0,0,1.25,869 Sand Point Rd,93013
41,125,100yr,0,0,0,1.25,869 Sand Point Rd,93013
41,150,avg,0,0,0,1.5,869 Sand Point Rd,93013
41,150,100yr,0,0,0,1.5,869 Sand Point Rd,93013
41,175,avg,0,0,0,1.75,869 Sand Point Rd,93013
41,175,100yr,0,0,0,1.75,869 Sand Point Rd,93013
41,200,avg,0,0,0,2,869 Sand Point Rd,93013
41,200,100yr,1,20.28786849975586,0.6916922926902771,2,869 Sand Point Rd,93013
41,500,avg,246.79420471191406,24.850000381469727,0.5691421627998352,5,869 Sand Point Rd,93013
41,500,100yr,280,24.850000381469727,2.256115436553955,5,869 Sand Point Rd,93013
42,0,avg,0,0,0,0,863 Sand Point Rd,93013
42,0,100yr,0,0,0,0,863 Sand Point Rd,93013
42,25,avg,0,0,0,0.25,863 Sand Point Rd,93013
42,25,100yr,0,0,0,0.25,863 Sand Point Rd,93013
42,50,avg,0,0,0,0.5,863 Sand Point Rd,93013
42,50,100yr,0,0,0,0.5,863 Sand Point Rd,93013
42,75,avg,0,0,0,0.75,863 Sand Point Rd,93013
42,75,100yr,0,0,0,0.75,863 Sand Point Rd,93013
42,100,avg,0,0,0,1,863 Sand Point Rd,93013
42,100,100yr,4,3.982991933822632,0,1,863 Sand Point Rd,93013
42,125,avg,8.246042251586914,17.877674102783203,0.007438693195581436,1.25,863 Sand Point Rd,93013
42,125,100yr,45,22.245241165161133,0.01923433132469654,1.25,863 Sand Point Rd,93013
42,150,avg,41.9374885559082,17.877674102783203,0.007443027105182409,1.5,863 Sand Point Rd,93013
42,150,100yr,86,22.245241165161133,0.01923433132469654,1.5,863 Sand Point Rd,93013
42,175,avg,71.24604034423828,23.88551902770996,0.03923279419541359,1.75,863 Sand Point Rd,93013
42,175,100yr,119,24.59767723083496,0.09375288337469101,1.75,863 Sand Point Rd,93013
42,200,avg,100.42755126953125,23.88551902770996,0.039209865033626556,2,863 Sand Point Rd,93013
42,200,100yr,151,24.59767723083496,0.09375288337469101,2,863 Sand Point Rd,93013
42,500,avg,387.24603271484375,24.846240997314453,0.5603740215301514,5,863 Sand Point Rd,93013
42,500,100yr,421,24.84554100036621,1.4401829242706299,5,863 Sand Point Rd,93013
43,0,avg,0,0,0,0,845 Sand Point Rd,93013
43,0,100yr,0,0,0,0,845 Sand Point Rd,93013
43,25,avg,0,0,0,0.25,845 Sand Point Rd,93013
43,25,100yr,0,0,0,0.25,845 Sand Point Rd,93013
43,50,avg,0,0,0,0.5,845 Sand Point Rd,93013
43,50,100yr,0,0,0,0.5,845 Sand Point Rd,93013
43,75,avg,0,0,0,0.75,845 Sand Point Rd,93013
43,75,100yr,0,0,0,0.75,845 Sand Point Rd,93013
43,100,avg,0,0,0,1,845 Sand Point Rd,93013
43,100,100yr,0,0,0,1,845 Sand Point Rd,93013
43,125,avg,0,0,0,1.25,845 Sand Point Rd,93013
43,125,100yr,0,0,0,1.25,845 Sand Point Rd,93013
43,150,avg,0,0,0,1.5,845 Sand Point Rd,93013
43,150,100yr,0,0,0,1.5,845 Sand Point Rd,93013
43,175,avg,0,0,0,1.75,845 Sand Point Rd,93013
43,175,100yr,21,22.53697967529297,0.2778763771057129,1.75,845 Sand Point Rd,93013
43,200,avg,8.99311351776123,20.410795211791992,0.13596192002296448,2,845 Sand Point Rd,93013
43,200,100yr,47,22.53697967529297,0.2778763771057129,2,845 Sand Point Rd,93013
43,500,avg,282.40155029296875,24.62833023071289,0.5712682604789734,5,845 Sand Point Rd,93013
43,500,100yr,313,24.642759323120117,1.7785917520523071,5,845 Sand Point Rd,93013
44,0,avg,0,0,0,0,841 Sand Point Rd,93013
44,0,100yr,0,0,0,0,841 Sand Point Rd,93013
44,25,avg,0,0,0,0.25,841 Sand Point Rd,93013
44,25,100yr,0,0,0,0.25,841 Sand Point Rd,93013
44,50,avg,0,0,0,0.5,841 Sand Point Rd,93013
44,50,100yr,0,0,0,0.5,841 Sand Point Rd,93013
44,75,avg,0,0,0,0.75,841 Sand Point Rd,93013
44,75,100yr,0,0,0,0.75,841 Sand Point Rd,93013
44,100,avg,0,0,0,1,841 Sand Point Rd,93013
44,100,100yr,0,0,0,1,841 Sand Point Rd,93013
44,125,avg,0,0,0,1.25,841 Sand Point Rd,93013
44,125,100yr,17,19.3653507232666,0.03578326478600502,1.25,841 Sand Point Rd,93013
44,150,avg,18.789813995361328,15.75024127960205,0.022722676396369934,1.5,841 Sand Point Rd,93013
44,150,100yr,52,19.3653507232666,0.03578326478600502,1.5,841 Sand Point Rd,93013
44,175,avg,42.78981399536133,20.095272064208984,0.11977258324623108,1.75,841 Sand Point Rd,93013
44,175,100yr,80,22.542190551757812,0.24980756640434265,1.75,841 Sand Point Rd,93013
44,200,avg,66.78981018066406,20.095272064208984,0.11969949305057526,2,841 Sand Point Rd,93013
44,200,100yr,106,22.542190551757812,0.24980756640434265,2,841 Sand Point Rd,93013
44,500,avg,338.5414123535156,24.28627586364746,0.5743893980979919,5,841 Sand Point Rd,93013
44,500,100yr,373,24.331621170043945,1.723615050315857,5,841 Sand Point Rd,93013
45,0,avg,0,0,0,0,835 Sand Point Rd,93013
45,0,100yr,0,0,0,0,835 Sand Point Rd,93013
45,25,avg,0,0,0,0.25,835 Sand Point Rd,93013
45,25,100yr,0,0,0,0.25,835 Sand Point Rd,93013
45,50,avg,0,0,0,0.5,835 Sand Point Rd,93013
45,50,100yr,0,0,0,0.5,835 Sand Point Rd,93013
45,75,avg,0,0,0,0.75,835 Sand Point Rd,93013
45,75,100yr,0,0,0,0.75,835 Sand Point Rd,93013
45,100,avg,0,0,0,1,835 Sand Point Rd,93013
45,100,100yr,0,0,0,1,835 Sand Point Rd,93013
45,125,avg,0,0,0,1.25,835 Sand Point Rd,93013
45,125,100yr,18,18.333084106445312,0.032993752509355545,1.25,835 Sand Point Rd,93013
45,150,avg,17.709516525268555,15.314933776855469,0.018293624743819237,1.5,835 Sand Point Rd,93013
45,150,100yr,54,18.333084106445312,0.032993752509355545,1.5,835 Sand Point Rd,93013
45,175,avg,42.16053771972656,19.227487564086914,0.09642626345157623,1.75,835 Sand Point Rd,93013
45,175,100yr,83,22.011123657226562,0.20552518963813782,1.75,835 Sand Point Rd,93013
45,200,avg,66.85474395751953,19.227487564086914,0.09647311270236969,2,835 Sand Point Rd,93013
45,200,100yr,111,22.011123657226562,0.20552518963813782,2,835 Sand Point Rd,93013
45,500,avg,356.7095031738281,23.951801300048828,0.582184910774231,5,835 Sand Point Rd,93013
45,500,100yr,395,24.03124237060547,1.708977460861206,5,835 Sand Point Rd,93013
46,0,avg,0,0,0,0,815 Sand Point Rd,93013
46,0,100yr,0,0,0,0,815 Sand Point Rd,93013
46,25,avg,0,0,0,0.25,815 Sand Point Rd,93013
46,25,100yr,0,0,0,0.25,815 Sand Point Rd,93013
46,50,avg,0,0,0,0.5,815 Sand Point Rd,93013
46,50,100yr,0,0,0,0.5,815 Sand Point Rd,93013
46,75,avg,0,0,0,0.75,815 Sand Point Rd,93013
46,75,100yr,0,0,0,0.75,815 Sand Point Rd,93013
46,100,avg,0,0,0,1,815 Sand Point Rd,93013
46,100,100yr,10,7.904141426086426,0,1,815 Sand Point Rd,93013
46,125,avg,13.61777400970459,16.06477928161621,0.012333265505731106,1.25,815 Sand Point Rd,93013
46,125,100yr,46,18.351463317871094,0.026611462235450745,1.25,815 Sand Point Rd,93013
46,150,avg,51.031002044677734,16.06477928161621,0.012318759225308895,1.5,815 Sand Point Rd,93013
46,150,100yr,80,18.351463317871094,0.026611462235450745,1.5,815 Sand Point Rd,93013
46,175,avg,73.03099822998047,19.788896560668945,0.027237936854362488,1.75,815 Sand Point Rd,93013
46,175,100yr,108,21.916900634765625,0.06058914214372635,1.75,815 Sand Point Rd,93013
46,200,avg,94.52240753173828,19.788896560668945,0.027250854298472404,2,815 Sand Point Rd,93013
46,200,100yr,136,21.916900634765625,0.06058914214372635,2,815 Sand Point Rd,93013
46,500,avg,374.7566223144531,24.10906410217285,0.6030072569847107,5,815 Sand Point Rd,93013
46,500,100yr,413,24.154184341430664,1.7819615602493286,5,815 Sand Point Rd,93013
47,0,avg,0,0,0,0,805 Sand Pt,93013
47,0,100yr,0,0,0,0,805 Sand Pt,93013
47,25,avg,0,0,0,0.25,805 Sand Pt,93013
47,25,100yr,0,0,0,0.25,805 Sand Pt,93013
47,50,avg,0,0,0,0.5,805 Sand Pt,93013
47,50,100yr,0,0,0,0.5,805 Sand Pt,93013
47,75,avg,0,0,0,0.75,805 Sand Pt,93013
47,75,100yr,0,0,0,0.75,805 Sand Pt,93013
47,100,avg,0,0,0,1,805 Sand Pt,93013
47,100,100yr,0,0,0,1,805 Sand Pt,93013
47,125,avg,0,0,0,1.25,805 Sand Pt,93013
47,125,100yr,19,18.111019134521484,0.17850449681282043,1.25,805 Sand Pt,93013
47,150,avg,27.541128158569336,17.259883880615234,0.08727729320526123,1.5,805 Sand Pt,93013
47,150,100yr,52,18.111019134521484,0.17850449681282043,1.5,805 Sand Pt,93013
47,175,avg,48.96519088745117,18.960498809814453,0.13112176954746246,1.75,805 Sand Pt,93013
47,175,100yr,81,21.120216369628906,0.253467857837677,1.75,805 Sand Pt,93013
47,200,avg,70.91825103759766,18.960498809814453,0.13099074363708496,2,805 Sand Pt,93013
47,200,100yr,110,21.120216369628906,0.253467857837677,2,805 Sand Pt,93013
47,500,avg,359.7845764160156,24.065736770629883,0.5981795191764832,5,805 Sand Pt,93013
47,500,100yr,396,24.109542846679688,1.9744325876235962,5,805 Sand Pt,93013
48,0,avg,0,0,0,0,791 Sand Point Rd,93013
48,0,100yr,0,0,0,0,791 Sand Point Rd,93013
48,25,avg,0,0,0,0.25,791 Sand Point Rd,93013
48,25,100yr,0,0,0,0.25,791 Sand Point Rd,93013
48,50,avg,0,0,0,0.5,791 Sand Point Rd,93013
48,50,100yr,0,0,0,0.5,791 Sand Point Rd,93013
48,75,avg,0,0,0,0.75,791 Sand Point Rd,93013
48,75,100yr,0,0,0,0.75,791 Sand Point Rd,93013
48,100,avg,0,0,0,1,791 Sand Point Rd,93013
48,100,100yr,0,0,0,1,791 Sand Point Rd,93013
48,125,avg,0,0,0,1.25,791 Sand Point Rd,93013
48,125,100yr,19,18.913597106933594,0.46538788080215454,1.25,791 Sand Point Rd,93013
48,150,avg,32.43013381958008,17.51381492614746,0.19646312296390533,1.5,791 Sand Point Rd,93013
48,150,100yr,50,18.913597106933594,0.46538788080215454,1.5,791 Sand Point Rd,93013
48,175,avg,50.7802848815918,18.53226661682129,0.27198413014411926,1.75,791 Sand Point Rd,93013
48,175,100yr,75,20.988889694213867,0.6083301901817322,1.75,791 Sand Point Rd,93013
48,200,avg,68.17475891113281,18.53226661682129,0.27197515964508057,2,791 Sand Point Rd,93013
48,200,100yr,101,20.988889694213867,0.6083301901817322,2,791 Sand Point Rd,93013
48,500,avg,319.1744689941406,24.076444625854492,0.5835767388343811,5,791 Sand Point Rd,93013
48,500,100yr,350,24.09739112854004,2.1548328399658203,5,791 Sand Point Rd,93013
49,0,avg,0,0,0,0,775 Sand Point Rd,93013
49,0,100yr,0,0,0,0,775 Sand Point Rd,93013
49,25,avg,0,0,0,0.25,775 Sand Point Rd,93013
49,25,100yr,0,0,0,0.25,775 Sand Point Rd,93013
49,50,avg,0,0,0,0.5,775 Sand Point Rd,93013
49,50,100yr,0,0,0,0.5,775 Sand Point Rd,93013
49,75,avg,0,0,0,0.75,775 Sand Point Rd,93013
49,75,100yr,4,10.131454467773438,0.31589066982269287,0.75,775 Sand Point Rd,93013
49,100,avg,0,0,0,1,775 Sand Point Rd,93013
49,100,100yr,41,10.131454467773438,0.31589066982269287,1,775 Sand Point Rd,93013
49,125,avg,39.69425582885742,18.442264556884766,0.2958839535713196,1.25,775 Sand Point Rd,93013
49,125,100yr,72,18.88868522644043,0.6545580625534058,1.25,775 Sand Point Rd,93013
49,150,avg,79.76770782470703,18.442264556884766,0.2958708703517914,1.5,775 Sand Point Rd,93013
49,150,100yr,102,18.88868522644043,0.6545580625534058,1.5,775 Sand Point Rd,93013
49,175,avg,100.76770782470703,18.433414459228516,0.4106200635433197,1.75,775 Sand Point Rd,93013
49,175,100yr,131,20.63500213623047,0.8817338347434998,1.75,775 Sand Point Rd,93013
49,200,avg,122.31314849853516,18.433414459228516,0.41070279479026794,2,775 Sand Point Rd,93013
49,200,100yr,161,20.63500213623047,0.8817338347434998,2,775 Sand Point Rd,93013
49,500,avg,411.404052734375,24.093368530273438,0.5696683526039124,5,775 Sand Point Rd,93013
49,500,100yr,448,24.109018325805664,2.235551595687866,5,775 Sand Point Rd,93013
50,0,avg,0,0,0,0,755 Sand Point Rd,93013
50,0,100yr,0,0,0,0,755 Sand Point Rd,93013
50,25,avg,0,0,0,0.25,755 Sand Point Rd,93013
50,25,100yr,0,0,0,0.25,755 Sand Point Rd,93013
50,50,avg,0,0,0,0.5,755 Sand Point Rd,93013
50,50,100yr,0,0,0,0.5,755 Sand Point Rd,93013
50,75,avg,0,0,0,0.75,755 Sand Point Rd,93013
50,75,100yr,0,0,0,0.75,755 Sand Point Rd,93013
50,100,avg,0,0,0,1,755 Sand Point Rd,93013
50,100,100yr,20,10.589908599853516,0.2379784882068634,1,755 Sand Point Rd,93013
50,125,avg,16.40587043762207,16.844831466674805,0.3727659285068512,1.25,755 Sand Point Rd,93013
50,125,100yr,48,17.65610122680664,0.7682209014892578,1.25,755 Sand Point Rd,93013
50,150,avg,56.25265121459961,16.844831466674805,0.3728823661804199,1.5,755 Sand Point Rd,93013
50,150,100yr,76,17.65610122680664,0.7682209014892578,1.5,755 Sand Point Rd,93013
50,175,avg,77.13037109375,17.44540786743164,0.505185067653656,1.75,755 Sand Point Rd,93013
50,175,100yr,105,20.002033233642578,1.0499701499938965,1.75,755 Sand Point Rd,93013
50,200,avg,98.80615997314453,17.44540786743164,0.5050601959228516,2,755 Sand Point Rd,93013
50,200,100yr,135,20.002033233642578,1.0499701499938965,2,755 Sand Point Rd,93013
50,500,avg,385.13751220703125,24.157865524291992,0.5698128342628479,5,755 Sand Point Rd,93013
50,500,100yr,422,24.176876068115234,2.294419527053833,5,755 Sand Point Rd,93013
51,0,avg,0,0,0,0,745 Sand Point Rd,93013
51,0,100yr,0,0,0,0,745 Sand Point Rd,93013
51,25,avg,0,0,0,0.25,745 Sand Point Rd,93013
51,25,100yr,0,0,0,0.25,745 Sand Point Rd,93013
51,50,avg,0,0,0,0.5,745 Sand Point Rd,93013
51,50,100yr,0,0,0,0.5,745 Sand Point Rd,93013
51,75,avg,0,0,0,0.75,745 Sand Point Rd,93013
51,75,100yr,0,0,0,0.75,745 Sand Point Rd,93013
51,100,avg,0,0,0,1,745 Sand Point Rd,93013
51,100,100yr,20,10.643352508544922,0.22331024706363678,1,745 Sand Point Rd,93013
51,125,avg,16.99124526977539,15.378232955932617,0.3343638777732849,1.25,745 Sand Point Rd,93013
51,125,100yr,47,16.399093627929688,0.7073155641555786,1.25,745 Sand Point Rd,93013
51,150,avg,52.99124526977539,15.378232955932617,0.3344298005104065,1.5,745 Sand Point Rd,93013
51,150,100yr,70,16.399093627929688,0.7073155641555786,1.5,745 Sand Point Rd,93013
51,175,avg,70.25390625,16.82232666015625,0.4465906322002411,1.75,745 Sand Point Rd,93013
51,175,100yr,96,19.5695743560791,0.9609296917915344,1.75,745 Sand Point Rd,93013
51,200,avg,87.2789306640625,16.82232666015625,0.44651272892951965,2,745 Sand Point Rd,93013
51,200,100yr,121,19.5695743560791,0.9609296917915344,2,745 Sand Point Rd,93013
51,500,avg,329.1526184082031,24.19776725769043,0.5757972598075867,5,745 Sand Point Rd,93013
51,500,100yr,365,24.220367431640625,2.2546629905700684,5,745 Sand Point Rd,93013
52,0,avg,0,0,0,0,735 Sand Point Rd,93013
52,0,100yr,0,0,0,0,735 Sand Point Rd,93013
52,25,avg,0,0,0,0.25,735 Sand Point Rd,93013
52,25,100yr,0,0,0,0.25,735 Sand Point Rd,93013
52,50,avg,0,0,0,0.5,735 Sand Point Rd,93013
52,50,100yr,0,0,0,0.5,735 Sand Point Rd,93013
52,75,avg,0,0,0,0.75,735 Sand Point Rd,93013
52,75,100yr,0,0,0,0.75,735 Sand Point Rd,93013
52,100,avg,0,0,0,1,735 Sand Point Rd,93013
52,100,100yr,0,0,0,1,735 Sand Point Rd,93013
52,125,avg,0,0,0,1.25,735 Sand Point Rd,93013
52,125,100yr,0,0,0,1.25,735 Sand Point Rd,93013
52,150,avg,0,0,0,1.5,735 Sand Point Rd,93013
52,150,100yr,0,0,0,1.5,735 Sand Point Rd,93013
52,175,avg,0,0,0,1.75,735 Sand Point Rd,93013
52,175,100yr,21,20.56072235107422,0.7976614832878113,1.75,735 Sand Point Rd,93013
52,200,avg,21.36810874938965,18.258466720581055,0.38768401741981506,2,735 Sand Point Rd,93013
52,200,100yr,49,20.56072235107422,0.7976614832878113,2,735 Sand Point Rd,93013
52,500,avg,294.2359924316406,24.14067268371582,0.5766715407371521,5,735 Sand Point Rd,93013
52,500,100yr,322,24.165456771850586,2.1137545108795166,5,735 Sand Point Rd,93013
53,0,avg,0,0,0,0,721 Sand Point Rd,93013
53,0,100yr,0,0,0,0,721 Sand Point Rd,93013
53,25,avg,0,0,0,0.25,721 Sand Point Rd,93013
53,25,100yr,0,0,0,0.25,721 Sand Point Rd,93013
53,50,avg,0,0,0,0.5,721 Sand Point Rd,93013
